path,energi0,homogenitas0,entropy0,contras0,dissimilarity0,ASM0,correlation0,energi45,homogenitas45,entropy45,contras45,dissimilarity45,ASM45,correlation45,energi90,homogenitas90,entropy90,contras90,dissimilarity90,ASM90,correlation90,energi135,homogenitas135,entropy135,contras135,dissimilarity135,ASM135,correlation135,labels
brown-spot-3.jpg,0.7663840024394194,0.9667737893941835,1.1966101014516557,715816961.0000004,5592320.999999974,0.7663840024394194,0.9738168967452294,0.7452911676290063,0.9324113476765905,1.4250509166782734,715816961.0000445,5592320.9999998985,0.7452911676290063,0.8941047993468142,0.7489910647266583,0.9372853452936633,1.389077936357749,715816960.9999707,5592321.000000158,0.7489910647266583,0.9084194449812524,0.7449891426488421,0.9322112655120333,1.4265552822895258,715816961.0000424,5592320.999999901,0.7449891426488421,0.8935240743294696,Brown spot
brown-spot-14.jpg,0.7987543487957918,0.98962215216282,0.7554926893358859,715816960.9999902,5592320.999999973,0.7987543487957918,0.9847404921439875,0.7895351746208247,0.9700470916677588,0.8874332166146515,715816960.9999899,5592321.0000000335,0.7895351746208247,0.9464601904424078,0.7928081771890121,0.9757904274894292,0.8425726635489096,715816960.9999838,5592321.000000047,0.7928081771890121,0.9586057317093046,0.789230077914371,0.9697349615929344,0.8901311844684635,715816960.9999936,5592321.000000028,0.789230077914371,0.9447635137478647,Brown spot
brown-spot-34.JPG,0.9359198225584562,0.9746402419721582,0.5132270647031325,715816961.0000682,5592320.999999855,0.9359198225584562,0.9074051661523544,0.926929701694538,0.9677355228040058,0.5700600398923776,715816961.0000503,5592320.999999796,0.926929701694538,0.7531927347075177,0.9298893206550943,0.9694298009284837,0.5543329939129371,715816961.0000452,5592321.000000476,0.9298893206550943,0.7837217153185807,0.9264370402429425,0.9674250723975257,0.5724783390989644,715816961.0000483,5592320.999999799,0.9264370402429425,0.7463932291793292,Brown spot
brown-spot-15.jpg,0.7018719778839193,0.9842042607002416,1.0054114204084965,715816961.000016,5592320.999999977,0.7018719778839193,0.9844765099207402,0.6901598167160562,0.9585361995640026,1.1776528471249126,715816961.00001,5592321.000000113,0.6901598167160562,0.9505214699907599,0.6950918036885463,0.9669163627340036,1.1120853206471955,715816961.0000068,5592320.999999909,0.6950918036885463,0.9629373278371498,0.6898812674932406,0.9582498729588602,1.1796180464495603,715816961.00001,5592321.000000104,0.6898812674932406,0.9493820476917131,Brown spot
brown-spot-7.jpg,0.9205561831970699,0.9865956255962015,0.48401051056565003,715816961.0000485,5592321.00000021,0.9205561831970699,0.9514584354201765,0.9126463445659124,0.9738671380481398,0.569381047706661,715816961.0000175,5592321.000000124,0.9126463445659124,0.8542712840841192,0.9152844362575391,0.9774129043567179,0.5384711875711933,715816961.0000349,5592320.999999957,0.9152844362575391,0.8878955432499956,0.9130639859021995,0.9742354729543337,0.5663707125613106,715816961.000021,5592321.000000137,0.9130639859021995,0.861810882306281,Brown spot
brown-spot-24.JPG,0.9701748212840046,0.9899683070946049,0.23843979113745867,715816961.0000371,5592320.999999884,0.9701748212840046,0.947111927139714,0.964517065780397,0.9858821040014849,0.2777963689430789,715816961.0000236,5592320.999999897,0.964517065780397,0.8199231740612651,0.9654263355909355,0.9864125696619978,0.2713622028336539,715816961.0000187,5592321.000000228,0.9654263355909355,0.8390280431049112,0.9644333071854619,0.985841024225814,0.27828107405810926,715816961.0000231,5592320.999999907,0.9644333071854619,0.8207615187628193,Brown spot
brown-spot-26.JPG,0.9477272265646266,0.9876260117209229,0.35045913780758375,715816961.0000443,5592320.999999889,0.9477272265646266,0.9782368729736245,0.940721829670087,0.9813386045957505,0.4078299637620295,715816961.0000246,5592320.9999999,0.940721829670087,0.8951390665708033,0.9416300038366734,0.9818099736983936,0.40145023000968455,715816961.0000178,5592321.000000249,0.9416300038366734,0.9007663379878706,0.9407123978717337,0.9812708942705548,0.4083848245247068,715816961.000023,5592320.9999998985,0.9407123978717337,0.8925910383409135,Brown spot
brown-spot-21.JPG,0.9573138307381642,0.9909496863676348,0.29662381970229984,715816961.0000405,5592320.999999967,0.9573138307381642,0.9813787295056721,0.949209282608915,0.9833210774997598,0.36575908827496734,715816961.0000241,5592320.99999991,0.949209282608915,0.8418225430273782,0.9497222291633931,0.983620657820408,0.3605573001987424,715816961.0000173,5592321.000000191,0.9497222291633931,0.8496875844703248,0.9495758121389989,0.9835706681506912,0.3629769960082588,715816961.0000252,5592320.9999998985,0.9495758121389989,0.8488766227863555,Brown spot
brown-spot-31.JPG,0.9688520766676927,0.9892567023464355,0.2524190152540273,715816961.0000405,5592320.999999902,0.9688520766676927,0.9467626187193844,0.9626488553540324,0.9845921460550489,0.2963492960061692,715816961.0000231,5592320.999999904,0.9626488553540324,0.7979350199913671,0.963383532225972,0.9849707076286309,0.2915123788949933,715816961.0000196,5592321.00000024,0.963383532225972,0.8083438732808875,0.962138491652845,0.9842632615565269,0.29939082606407347,715816961.0000203,5592320.999999915,0.962138491652845,0.7867293661699356,Brown spot
brown-spot-11.jpg,0.7433219799250312,0.9812626963223909,1.0044609324604146,715816960.9999726,5592321.000000199,0.7433219799250312,0.978452332037004,0.731167216406753,0.9591381338154382,1.1532812847288731,715816961.0000123,5592321.000000093,0.731167216406753,0.9430925998283064,0.7367301435267525,0.9684321152925816,1.0902097033545797,715816961.0000278,5592321.0000002235,0.7367301435267525,0.9595186000728733,0.7306146177487587,0.958574353356634,1.1573632432385674,715816961.0000087,5592321.000000076,0.7306146177487587,0.9406062814613675,Brown spot
brown-spot-5.jpg,0.540923927389985,0.9395377521765045,2.067143391678784,715816960.9999079,5592320.999998976,0.540923927389985,0.9743841308503479,0.511112925143057,0.8884619035602057,2.386155387954064,715816961.0000179,5592320.999999887,0.511112925143057,0.9132311739448422,0.5186608787588888,0.9000562610577874,2.32068455868575,715816961.0000306,5592321.000000472,0.5186608787588888,0.9292639129125263,0.5116526263633873,0.8890301871695315,2.3839251338099996,715816961.0000163,5592320.999999869,0.5116526263633873,0.9141177838627504,Brown spot
brown-spot-33.JPG,0.8354850704201507,0.9488270384989159,1.1558475817499785,715816961.0001296,5592320.999999863,0.8354850704201507,0.9378801455738365,0.823739953940617,0.935639941839588,1.2510271591572144,715816961.0001098,5592320.999999551,0.823739953940617,0.8576182896583283,0.8276015941948615,0.9387486988636167,1.226925717922919,715816961.000085,5592321.000000769,0.8276015941948615,0.8766667191474995,0.821988205986142,0.934120818589873,1.262675459191417,715816961.0001014,5592320.999999596,0.821988205986142,0.8399660634612045,Brown spot
brown-spot-28.JPG,0.8895943955974466,0.96042833299173,0.8680560784241123,715816961.0001026,5592320.999999886,0.8895943955974466,0.9308118649732563,0.8706586300708156,0.9421908613484982,0.9965667741391335,715816961.0000758,5592320.999999698,0.8706586300708156,0.7141471122141864,0.874641894080631,0.9446842683272212,0.9764266879173684,715816961.0000641,5592321.000000624,0.874641894080631,0.7396607063463054,0.8703401369477398,0.9420277584335897,0.9984980890899717,715816961.0000777,5592320.999999694,0.8703401369477398,0.7114654550520804,Brown spot
brown-spot-39.jpg,0.9630235735229294,0.9868615532130873,0.3101399313172539,715816961.0000472,5592320.999999934,0.9630235735229294,0.9388834369447638,0.9545895414383381,0.9792450135550422,0.37514625354645825,715816961.0000265,5592320.999999885,0.9545895414383381,0.6568679482781031,0.9555634249042326,0.9798127424395838,0.3676638909696837,715816961.0000213,5592321.000000226,0.9555634249042326,0.6770547575159258,0.9547313188833815,0.9793385292372306,0.37434358458533956,715816961.0000291,5592320.999999878,0.9547313188833815,0.657873045443885,Brown spot
brown-spot-36.JPG,0.971762573108512,0.9917211667024771,0.23027312772559405,715816961.0000391,5592320.9999999525,0.971762573108512,0.9568543451383996,0.9648665518783756,0.9856589176006928,0.2840226788053115,715816961.0000263,5592320.999999899,0.9648665518783756,0.7478290518135575,0.9650308636538361,0.9857263816315098,0.28141943132834996,715816961.0000175,5592321.00000019,0.9650308636538361,0.7507785422559722,0.96437241080969,0.9853575567530667,0.2874746261665702,715816961.0000249,5592320.999999906,0.96437241080969,0.7292864646198508,Brown spot
brown-spot-2.jpg,0.7295558926009275,0.9711663212807529,1.2071187309729674,715816960.9999589,5592320.999999462,0.7295558926009275,0.9704252996517728,0.7140821364153951,0.9431204823753343,1.3860043507476019,715816960.999956,5592321.000000089,0.7140821364153951,0.9240174164585298,0.7199835913034094,0.9532460428400288,1.3242459144182908,715816960.9999523,5592320.999999725,0.7199835913034094,0.940913724489473,0.7120233041624311,0.9410460889778942,1.39940289840707,715816960.999972,5592321.000000057,0.7120233041624311,0.9145258993839667,Brown spot
brown-spot-13.jpg,0.7119840419171081,0.9885643897949119,0.9930997760503425,715816960.9999892,5592321.000000034,0.7119840419171081,0.988378972071733,0.6939984083264377,0.9541424075756734,1.2221472684197328,715816961.0000025,5592320.999999962,0.6939984083264377,0.9435764065761164,0.6972524527431765,0.9601482598517992,1.17402560117408,715816961.000011,5592321.000000054,0.6972524527431765,0.9527870338463253,0.6937352477320451,0.9538709125758702,1.2243555805131658,715816961.0000035,5592320.999999958,0.6937352477320451,0.9424988651019012,Brown spot
brown-spot-38.JPG,0.9441439840089126,0.9781872547557691,0.4658335180452478,715816961.0000721,5592320.999999861,0.9441439840089126,0.8992033653393691,0.9343530405262742,0.9704900590168503,0.5299907780529322,715816961.0000468,5592320.999999808,0.9343530405262742,0.7158106751986126,0.9363685369044662,0.9716289766585076,0.5176807108647481,715816961.0000424,5592321.000000439,0.9363685369044662,0.7499299230755483,0.9340889628686682,0.9702647472512477,0.5319416842817817,715816961.0000452,5592320.999999814,0.9340889628686682,0.7065345363966853,Brown spot
brown-spot-19.jpg,0.9146142963522692,0.9907019243242267,0.3713744428863547,715816960.9999999,5592320.999999998,0.9146142963522692,0.9696725112783321,0.9074939504637136,0.981033754508386,0.4265306478410954,715816961.0000004,5592320.999999994,0.9074939504637136,0.8952481446254986,0.9097010242291383,0.9833608147984026,0.410726825448257,715816960.9999998,5592321.0,0.9097010242291383,0.9188272453736969,0.9085965147609204,0.9821943700586389,0.4198210806116496,715816961.0,5592320.999999998,0.9085965147609204,0.9091066468273326,Brown spot
brown-spot-35.jpg,0.9297059030882695,0.9822603745513391,0.499295924329811,715816961.00007,5592320.999999896,0.9297059030882695,0.9678492310962203,0.9194564366523228,0.9719462906712314,0.5853553904641932,715816961.0000411,5592320.999999859,0.9194564366523228,0.8431828136358609,0.9195906323914184,0.9722725128770837,0.5816679171496699,715816961.0000305,5592321.0000003185,0.9195906323914184,0.8454468681670527,0.9183668454446525,0.9712927060959786,0.5922142205030114,715816961.0000379,5592320.999999877,0.9183668454446525,0.8261228310401125,Brown spot
brown-spot-27.JPG,0.9282757460661777,0.9844780210713304,0.461329286774185,715816961.0000548,5592320.999999908,0.9282757460661777,0.9766846032193216,0.9192208691731955,0.9759839189174879,0.5362909403972832,715816961.0000322,5592320.999999875,0.9192208691731955,0.8917350904095701,0.9201605325019877,0.9765590008867011,0.528679318286586,715816961.0000228,5592321.000000268,0.9201605325019877,0.8982604555493203,0.9192251123853791,0.9758813357194361,0.5373405529628991,715816961.00003,5592320.9999998715,0.9192251123853791,0.8886361181428708,Brown spot
brown-spot-4.jpg,0.5765014078431362,0.9467819904867592,1.9282489444792652,715816960.9999901,5592321.000000137,0.5765014078431362,0.9749371692518534,0.5449439212500518,0.8914263295801771,2.2801617805537067,715816961.0000676,5592320.999999989,0.5449439212500518,0.9082126631210052,0.5512034047942718,0.9015022498896741,2.2173220635780013,715816960.9999709,5592320.999999903,0.5512034047942718,0.9216489784609636,0.543698824999236,0.8902042008300585,2.286976233468154,715816961.0000615,5592320.999999988,0.543698824999236,0.9043324291197445,Brown spot
brown-spot-40.jpg,0.9661968027539747,0.9868758991138037,0.2805842295755012,715816961.0000434,5592320.999999885,0.9661968027539747,0.9053245960239704,0.9595943448019546,0.9819473527603202,0.3219614436692476,715816961.0000274,5592320.999999895,0.9595943448019546,0.7360572587639269,0.961232662903211,0.982858266924248,0.31191531756322816,715816961.0000246,5592321.000000288,0.961232662903211,0.7737671532288658,0.9597529355747697,0.9820641034082452,0.3209416371473138,715816961.000027,5592320.999999884,0.9597529355747697,0.7439449192517193,Brown spot
brown-spot-16.jpg,0.8019075636506264,0.9810016507609026,0.8492716123644038,715816961.0000064,5592321.000000096,0.8019075636506264,0.972758573096207,0.7909791035548823,0.9568127185906135,0.9824000096564737,715816960.9999982,5592321.000000103,0.7909791035548823,0.9170663204454907,0.7960809590479854,0.9643868557774701,0.9091487855754696,715816960.9999988,5592321.000000025,0.7960809590479854,0.9379320369006041,0.7909936334174017,0.9568500935095882,0.9824207945564248,715816960.9999995,5592321.000000097,0.7909936334174017,0.9171329396120955,Brown spot
brown-spot-29.JPG,0.9487828986010399,0.9850167742827792,0.3739371199937213,715816961.0000513,5592320.999999886,0.9487828986010399,0.9585510579441632,0.9414844562970409,0.9794505872915671,0.42408367663700075,715816961.0000318,5592320.999999858,0.9414844562970409,0.8800277316422073,0.9427166780027044,0.9802751859741543,0.41505123868473187,715816961.0000286,5592321.000000332,0.9427166780027044,0.8942134652165494,0.9409379392427004,0.9791246487720088,0.4272818673063929,715816961.0000287,5592320.9999998715,0.9409379392427004,0.8734474009496412,Brown spot
brown-spot-22.jpg,0.8558833305341133,0.9630640164611044,0.9344142219274076,715816961.0001069,5592320.999999865,0.8558833305341133,0.9575118515277663,0.8445476337478647,0.9510468318960832,1.0271466383803587,715816961.0000778,5592320.99999969,0.8445476337478647,0.8878387829001588,0.8473399600039945,0.9534203011933067,1.0053055246694342,715816961.0000645,5592321.000000608,0.8473399600039945,0.9054635830754969,0.8443419429329306,0.9509260222917457,1.0284251620101184,715816961.0000765,5592320.999999698,0.8443419429329306,0.8861471949635928,Brown spot
brown-spot-18.jpg,0.694323545522177,0.98389482815052,1.0389200303289874,715816961.0000287,5592321.000000084,0.694323545522177,0.9851038111802448,0.6843809125411994,0.9655186021517219,1.165392218550259,715816961.0000092,5592320.999999878,0.6843809125411994,0.9623486203184604,0.6896032713452707,0.9748165053272978,1.0995140275656046,715816961.000024,5592320.999999961,0.6896032713452707,0.9739626053315088,0.6837231226171758,0.9648097833898603,1.1703065009910818,715816961.0000069,5592320.999999894,0.6837231226171758,0.9598860189225497,Brown spot
brown-spot-8.jpg,0.7837094120523004,0.9761038269320662,1.024938979676681,715816960.9999864,5592320.999999839,0.7837094120523004,0.970659117038448,0.7670053173535122,0.9486065185032131,1.2035529095440773,715816961.0000154,5592321.000000268,0.7670053173535122,0.908607606975844,0.7730762864553682,0.9560222739096539,1.1489816289982435,715816960.9999652,5592320.999999737,0.7730762864553682,0.9267992783948237,0.7666940336626366,0.9482808413348546,1.2058724762691686,715816961.0000148,5592321.000000239,0.7666940336626366,0.9069061890737099,Brown spot
brown-spot-17.jpg,0.7844513039194569,0.9868676859482988,0.8119261633647059,715816960.9999815,5592320.999999792,0.7844513039194569,0.9819525822575009,0.7754970598405648,0.970937599234101,0.9222193650174977,715816960.9999888,5592321.000000027,0.7754970598405648,0.9529939644284219,0.779808093946839,0.9779882102386739,0.8688754675450201,715816960.999979,5592321.000000036,0.779808093946839,0.968232671107527,0.7755187364098134,0.9709531948165142,0.922087023305879,715816960.9999878,5592321.000000017,0.7755187364098134,0.9530484906426846,Brown spot
brown-spot-32.JPG,0.9473503615878828,0.980998334663404,0.4428044838046768,715816961.0000697,5592320.9999999115,0.9473503615878828,0.9248902608295702,0.9372166685039678,0.9722561122619788,0.5155107149367433,715816961.0000489,5592320.99999981,0.9372166685039678,0.7036158535730238,0.9378798631918767,0.9727108116362705,0.5093623393377413,715816961.0000347,5592321.0000003725,0.9378798631918767,0.7150947759007826,0.9359131036880248,0.9715202500918995,0.5222266439428797,715816961.0000435,5592320.99999983,0.9359131036880248,0.6737451288049352,Brown spot
leaf-smut-35.jpg,0.8277126928422043,0.9925194221355992,0.6433126568184402,715816960.9999986,5592320.999999843,0.8277126928422043,0.9892351204551868,0.8201042612903028,0.9783958876670871,0.7439172653765435,715816960.999994,5592320.999999977,0.8201042612903028,0.9576329870095834,0.8215919334155519,0.9806830931247801,0.7250377359589812,715816960.999993,5592321.000000025,0.8215919334155519,0.9628985566944246,0.819315690991763,0.9775457883229102,0.7520484031201307,715816960.9999962,5592320.999999972,0.819315690991763,0.9525004923112697,Leaf smut
leaf-smut-5.JPG,0.7855649653381391,0.943234638342722,1.4049152874107929,715816961.0001404,5592320.999999818,0.7855649653381391,0.9505936363044883,0.7665600280323558,0.9180744673957998,1.5720376993808487,715816961.0000929,5592320.999999637,0.7665600280323558,0.8428495145986418,0.7705626734454543,0.921721132962899,1.5448121832744703,715816961.0000732,5592321.000000706,0.7705626734454543,0.8624950934731832,0.76529152962924,0.916749502107442,1.5805470064324674,715816961.0000858,5592320.99999966,0.76529152962924,0.8317332901226119,Leaf smut
leaf-smut-13.JPG,0.7687390238214298,0.9341930747244375,1.5350008545447824,715816961.0001538,5592320.999999796,0.7687390238214298,0.9438177294037383,0.7510203643366598,0.9112014888135977,1.6873154903038552,715816961.0001117,5592320.999999543,0.7510203643366598,0.8475080263904797,0.7562822129232265,0.9161914580236221,1.6530315098644088,715816961.0000898,5592321.000000852,0.7562822129232265,0.871583056243506,0.7493411158849915,0.9095380688061704,1.6969854294314437,715816961.0001044,5592320.999999582,0.7493411158849915,0.8371049102064079,Leaf smut
leaf-smut-8.jpg,0.9219850155624092,0.9813388411162146,0.5473740251091013,715816961.0000645,5592320.999999921,0.9219850155624092,0.967515620465413,0.9098531157388776,0.9656328289989183,0.6616955145230572,715816961.0000355,5592320.999999854,0.9098531157388776,0.802850605692528,0.9109046922043763,0.9663767470337141,0.651844093984244,715816961.0000267,5592321.000000308,0.9109046922043763,0.8131109179610914,0.9096571861355813,0.9654989083037296,0.6629672424905156,715816961.0000376,5592320.99999987,0.9096571861355813,0.799798938251257,Leaf smut
leaf-smut-40.jpg,0.8058707494131657,0.9800107664874399,0.908315235380791,715816960.9999367,5592320.999999769,0.8058707494131657,0.9732944526399561,0.7923938137472243,0.9567947944783286,1.062002878267817,715816961.0000294,5592321.000000103,0.7923938137472243,0.9167867471904343,0.7965878918854352,0.9630288762867628,1.0197257850510106,715816960.9999369,5592321.000000055,0.7965878918854352,0.9350271849708119,0.7924939617093546,0.9568968067977933,1.0610703869717582,715816961.0000287,5592321.000000095,0.7924939617093546,0.9173539495070772,Leaf smut
leaf-smut-1.JPG,0.9328942441698073,0.9822091779796247,0.5170329660916649,715816961.0000682,5592320.99999997,0.9328942441698073,0.9661228571457854,0.9192028684790915,0.964150026332635,0.647762105806348,715816961.0000318,5592320.999999913,0.9192028684790915,0.6976063855740106,0.9198143786899889,0.9645880389039196,0.6419111659457043,715816961.0000206,5592321.000000218,0.9198143786899889,0.7101814518768579,0.919186733603553,0.9641648799759849,0.6475618014445476,715816961.000031,5592320.9999999115,0.919186733603553,0.6999904950384266,Leaf smut
leaf-smut-39.jpg,0.9695239706179306,0.9982677462643218,0.1638110035407723,715816960.9999952,5592321.000000001,0.9695239706179306,0.9872980784101473,0.9663527940258012,0.9924634503924886,0.20366001883310403,715816960.9999949,5592321.000000021,0.9663527940258012,0.9063752696356486,0.9666193213238408,0.992756538978599,0.19946952008975466,715816960.9999942,5592320.999999968,0.9666193213238408,0.911452657882774,0.9662442682142548,0.99234696502297,0.2049857502678181,715816960.9999936,5592321.000000023,0.9662442682142548,0.9019577150721727,Leaf smut
leaf-smut-38.jpg,0.9690007688092919,0.9982860432947445,0.1677799841082634,715816961.0000043,5592321.000000029,0.9690007688092919,0.9868846700245568,0.9652771400853046,0.9915522608936411,0.21265284074922325,715816961.0000006,5592320.999999985,0.9652771400853046,0.8824619815590113,0.9655528420041665,0.991793090647808,0.20817057611815507,715816961.0000038,5592320.999999926,0.9655528420041665,0.8871897884161841,0.9651579758929438,0.9914315706173933,0.2137773385856457,715816961.0000012,5592320.999999984,0.9651579758929438,0.8778158618614613,Leaf smut
leaf-smut-20.JPG,0.9512121577300966,0.9845987940672485,0.39173829753447037,715816961.0000607,5592320.999999888,0.9512121577300966,0.9518448658807204,0.9426736158030787,0.9762987784713323,0.46250731633514164,715816961.0000392,5592320.999999849,0.9426736158030787,0.7566129829136625,0.9429106728749369,0.976491204032589,0.45892387995558565,715816961.0000286,5592321.000000294,0.9429106728749369,0.762679611236538,0.9417050340913088,0.975731002978272,0.4681937521993687,715816961.0000364,5592320.999999861,0.9417050340913088,0.7348147565806457,Leaf smut
leaf-smut-4.JPG,0.8816865497266532,0.9659152492049073,0.8552695105798759,715816961.0000962,5592320.999999836,0.8816865497266532,0.9508381353659294,0.8677326675312098,0.947279936661022,0.9848500345249193,715816961.0000571,5592320.999999796,0.8677326675312098,0.7934035340149025,0.8695022721370343,0.948615638202748,0.9737203043045288,715816961.0000435,5592321.000000522,0.8695022721370343,0.8023063909531398,0.8659430545314175,0.9455954925149647,0.9971225075916268,715816961.0000477,5592320.9999998305,0.8659430545314175,0.7655533120139446,Leaf smut
leaf-smut-15.jpg,0.813138509063568,0.9438556559980859,1.3205937114791544,715816961.0001467,5592320.99999981,0.813138509063568,0.9433876858131018,0.7936973579136957,0.9189046695277547,1.4854777683785705,715816961.0000932,5592320.999999632,0.7936973579136957,0.8080571967279884,0.7973450256542417,0.9218584675472415,1.4628693804790676,715816961.0000725,5592321.000000725,0.7973450256542417,0.8277773198407203,0.7920483958403485,0.917226836793236,1.4949183605671907,715816961.0000826,5592320.999999677,0.7920483958403485,0.7939153269888977,Leaf smut
leaf-smut-22.JPG,0.8822174696526992,0.966969908439162,0.8403650318104001,715816961.0001044,5592320.99999988,0.8822174696526992,0.9516248443238746,0.8679286447592102,0.9513825835437596,0.9587877640785566,715816961.0000659,5592320.999999758,0.8679286447592102,0.8174354847469455,0.8694630539684197,0.9525509022586864,0.9469352405477729,715816961.0000495,5592321.000000508,0.8694630539684197,0.8305181193155722,0.866311233044172,0.9501136640926334,0.9681700198260396,715816961.0000591,5592320.999999774,0.866311233044172,0.7990872650324296,Leaf smut
